1.000000000000007,8.829809378632115e-17,0
0.9915746398680014,0.12953661092778834,0
0.9646616176684017,0.2634918659036668,0
0.9197518614113251,0.39250033558000447,0
0.8577114088890843,0.5141314414247737,0
0.779758308876054,0.6260806495482595,0
0.6874749116521296,0.7262081284651879,0
0.5828484233586155,0.8125808977501197,0
0.46837185125111713,0.8835314419734113,0
0.3472643433131369,0.9377672823591734,0
0.2239184629634629,0.9746078811214764,0
0.10477268133526016,0.9944961966975205,0
2.9367443338947202e-8,1.0000000000000067,0
-0.12953661092778818,0.9915746398680014,0
-0.2634918659036666,0.9646616176684017,0
-0.3925003355800042,0.9197518614113254,0
-0.5141314414247733,0.8577114088890845,0
-0.6260806495482593,0.7797583088760542,0
-0.7262081284651878,0.6874749116521293,0
-0.8125808977501195,0.582848423358615,0
-0.8835314419734115,0.4683718512511166,0
-0.9377672823591736,0.3472643433131361,0
-0.9746078811214767,0.22391846296346207,0
-0.994496196697521,0.10477268133525959,0
-1.0000000000000067,2.936744317813494e-8,0
-0.9915746398680014,-0.12953661092778834,0
-0.9646616176684017,-0.26349186590366713,0
-0.9197518614113251,-0.39250033558000474,0
-0.857711408889084,-0.5141314414247742,0
-0.7797583088760535,-0.6260806495482596,0
-0.687474911652129,-0.726208128465188,0
-0.5828484233586152,-0.8125808977501195,0
-0.4683718512511167,-0.8835314419734115,0
-0.3472643433131361,-0.9377672823591736,0
-0.22391846296346218,-0.9746078811214767,0
-0.10477268133526005,-0.9944961966975205,0
-2.9367443683456492e-8,-1.0000000000000067,0
0.12953661092778823,-0.9915746398680014,0
0.26349186590366624,-0.964661617668402,0
0.39250033558000347,-0.9197518614113256,0
0.5141314414247731,-0.8577114088890851,0
0.6260806495482583,-0.7797583088760546,0
0.7262081284651871,-0.6874749116521299,0
0.8125808977501189,-0.5828484233586159,0
0.8835314419734106,-0.46837185125111824,0
0.9377672823591727,-0.34726434331313866,0
0.974607881121476,-0.2239184629634648,0
0.9944961966975208,-0.10477268133526195,0
-0.04262963041047413,-0.8115150896646377,0
0.8115150376042582,-0.042629615726751974,0
-0.8115150896646377,0.042629630410473615,0
0.04262963041047399,0.8115150896646369,0
-0.14660082955061793,-0.8782478514766964,0
0.8782478256132026,-0.1466008252333767,0
-0.8782478514766963,0.1466008295506177,0
0.14660082955061818,0.8782478514766958,0
-0.21291400734624374,-0.6605692166560998,0
0.6605691593172522,-0.21291404428561347,0
-0.6605692166560992,0.21291400734624316,0
0.2129140073462442,0.6605692166560985,0
-0.1490590950749108,-0.7600566590990931,0
0.7600566116796722,-0.14905910694713526,0
